SsOH,C1SP2,minHBa,maxssO,ALogP,ATSc1,ATSc3,ATSc5,BCUTc-1l,BCUTc-1h,BCUTp-1h,mindssC,minsssN,hmin,LipoaffinityIndex,MAXDP2,ETA_BetaP_s,nHBAcc,nBondsD2,nsssCH,bianhua
61,0,0,0,0,0,0,0,-1.11E-16,1.39E-17,1.78E-15,1.11E-16,0,-5.55E-17,-1.78E-15,8.88E-16,1.11E-16,0,0,0,5.719664
61.2,0,0,0,0,0,0,0,-1.11E-16,1.39E-17,1.78E-15,1.11E-16,0,-5.55E-17,-1.78E-15,8.88E-16,1.11E-16,0,0,0,5.719664
61.4,0,0,0,0,0,0,0,-1.11E-16,1.39E-17,1.78E-15,1.11E-16,0,-5.55E-17,-1.78E-15,8.88E-16,1.11E-16,0,0,0,5.719664
61.6,0,0,0,0,0,0,0,-1.11E-16,1.39E-17,1.78E-15,1.11E-16,0,-5.55E-17,-1.78E-15,8.88E-16,1.11E-16,0,0,0,5.649297
61.8,0,0,0,0,0,0,0,-1.11E-16,1.39E-17,1.78E-15,1.11E-16,0,-5.55E-17,-1.78E-15,8.88E-16,1.11E-16,0,0,0,5.649297
62,0,0,0,0,0,0,0,-1.11E-16,1.39E-17,1.78E-15,1.11E-16,0,-5.55E-17,-1.78E-15,8.88E-16,1.11E-16,0,0,0,5.649297
62.2,0,0,0,0,0,0,0,-1.11E-16,1.39E-17,1.78E-15,1.11E-16,0,-5.55E-17,-1.78E-15,8.88E-16,1.11E-16,0,0,0,5.649297
62.4,0,0,0,0,0,0,0,-1.11E-16,1.39E-17,1.78E-15,1.11E-16,0,-5.55E-17,-1.78E-15,8.88E-16,1.11E-16,0,0,0,5.649297
62.6,0,0,0,0,0,0,0,-1.11E-16,1.39E-17,1.78E-15,1.11E-16,0,-5.55E-17,-1.78E-15,8.88E-16,1.11E-16,0,0,0,5.649297
62.8,0,0,0,0,0,0,0,-1.11E-16,1.39E-17,1.78E-15,1.11E-16,0,-5.55E-17,-1.78E-15,8.88E-16,1.11E-16,0,0,0,5.649297
63,0,0,0,0,0,0,0,-1.11E-16,1.39E-17,1.78E-15,1.11E-16,0,-5.55E-17,-1.78E-15,8.88E-16,1.11E-16,0,0,0,5.649297
63.2,0,0,0,0,0,0,0,-1.11E-16,1.39E-17,1.78E-15,1.11E-16,0,-5.55E-17,-1.78E-15,8.88E-16,1.11E-16,0,0,0,5.649297
63.4,0,0,0,0,0,0,0,-1.11E-16,1.39E-17,1.78E-15,1.11E-16,0,-5.55E-17,-1.78E-15,8.88E-16,1.11E-16,0,0,0,5.649297
63.6,0,0,0,0,0,0,0,-1.11E-16,1.39E-17,1.78E-15,1.11E-16,0,-5.55E-17,-1.78E-15,8.88E-16,1.11E-16,0,0,0,5.649297
63.8,0,0,0,0,0,0,0,-1.11E-16,1.39E-17,1.78E-15,1.11E-16,0,-5.55E-17,-1.78E-15,8.88E-16,1.11E-16,0,0,0,5.649297
64,0,0,0,0,0,0,0,-1.11E-16,1.39E-17,1.78E-15,1.11E-16,0,-5.55E-17,-1.78E-15,8.88E-16,1.11E-16,0,0,0,5.649297
64.2,0,0,0,0,0,0,0,-1.11E-16,1.39E-17,1.78E-15,1.11E-16,0,-5.55E-17,-1.78E-15,8.88E-16,1.11E-16,0,0,0,5.649297
64.4,0,0,0,0,0,0,0,-1.11E-16,1.39E-17,1.78E-15,1.11E-16,0,-5.55E-17,-1.78E-15,8.88E-16,1.11E-16,0,0,0,5.649297
64.6,0,0,0,0,0,0,0,-1.11E-16,1.39E-17,1.78E-15,1.11E-16,0,-5.55E-17,-1.78E-15,8.88E-16,1.11E-16,0,0,0,5.649297
64.8,0,0,0,0,0,0,0,-1.11E-16,1.39E-17,1.78E-15,1.11E-16,0,-5.55E-17,-1.78E-15,8.88E-16,1.11E-16,0,0,0,5.649297
65,0,0,0,0,0,0,0,-1.11E-16,1.39E-17,1.78E-15,1.11E-16,0,-5.55E-17,-1.78E-15,8.88E-16,1.11E-16,0,0,0,5.649297
65.2,0,0,0,0,0,0,0,-1.11E-16,1.39E-17,1.78E-15,1.11E-16,0,-5.55E-17,-1.78E-15,8.88E-16,1.11E-16,0,0,0,5.649297
65.4,0,0,0,0,0,0,0,-1.11E-16,1.39E-17,1.78E-15,1.11E-16,0,-5.55E-17,-1.78E-15,8.88E-16,1.11E-16,0,0,0,5.649297
65.6,0,0,0,0,0,0,0,-1.11E-16,1.39E-17,1.78E-15,1.11E-16,0,-5.55E-17,-1.78E-15,8.88E-16,1.11E-16,0,0,0,5.649297
